,label,yes_vote,no_vote,columba-1.4-src,jfreechart-1.0.19,jEdit-4.2,apache-ant-1.7.0,sql12,jruby-1.4.0,apache-jmeter-2.10,argouml,emf-2.4.1,code_ensemble
468,no,1,8,no,no,no,no,yes,no,no,no,no,no
469,no,0,9,no,no,no,no,no,no,no,no,no,no
470,no,0,9,no,no,no,no,no,no,no,no,no,no
471,no,1,8,no,yes,no,no,no,no,no,no,no,no
472,no,1,8,no,no,no,no,no,yes,no,no,no,no
473,no,0,9,no,no,no,no,no,no,no,no,no,no
474,no,0,9,no,no,no,no,no,no,no,no,no,no
475,no,0,9,no,no,no,no,no,no,no,no,no,no
476,no,0,9,no,no,no,no,no,no,no,no,no,no
477,no,0,9,no,no,no,no,no,no,no,no,no,no
478,no,0,9,no,no,no,no,no,no,no,no,no,no
479,no,0,9,no,no,no,no,no,no,no,no,no,no
480,yes,0,9,no,no,no,no,no,no,no,no,no,no
481,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
482,no,1,8,no,no,no,yes,no,no,no,no,no,no
483,no,0,9,no,no,no,no,no,no,no,no,no,no
484,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
485,no,0,9,no,no,no,no,no,no,no,no,no,no
486,no,0,9,no,no,no,no,no,no,no,no,no,no
487,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
488,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
489,no,0,9,no,no,no,no,no,no,no,no,no,no
490,no,0,9,no,no,no,no,no,no,no,no,no,no
491,yes,7,2,yes,yes,yes,yes,no,yes,yes,yes,no,yes
492,no,0,9,no,no,no,no,no,no,no,no,no,no
493,no,0,9,no,no,no,no,no,no,no,no,no,no
494,yes,0,9,no,no,no,no,no,no,no,no,no,no
495,no,0,9,no,no,no,no,no,no,no,no,no,no
496,no,0,9,no,no,no,no,no,no,no,no,no,no
497,no,1,8,no,no,yes,no,no,no,no,no,no,no
498,no,0,9,no,no,no,no,no,no,no,no,no,no
499,no,0,9,no,no,no,no,no,no,no,no,no,no
500,no,0,9,no,no,no,no,no,no,no,no,no,no
501,no,0,9,no,no,no,no,no,no,no,no,no,no
502,no,0,9,no,no,no,no,no,no,no,no,no,no
503,no,0,9,no,no,no,no,no,no,no,no,no,no
504,no,0,9,no,no,no,no,no,no,no,no,no,no
505,no,0,9,no,no,no,no,no,no,no,no,no,no
506,no,0,9,no,no,no,no,no,no,no,no,no,no
507,no,0,9,no,no,no,no,no,no,no,no,no,no
508,yes,7,2,yes,yes,yes,yes,yes,yes,no,no,yes,yes
509,no,0,9,no,no,no,no,no,no,no,no,no,no
510,no,0,9,no,no,no,no,no,no,no,no,no,no
511,no,0,9,no,no,no,no,no,no,no,no,no,no
512,no,0,9,no,no,no,no,no,no,no,no,no,no
513,no,0,9,no,no,no,no,no,no,no,no,no,no
514,no,0,9,no,no,no,no,no,no,no,no,no,no
515,no,0,9,no,no,no,no,no,no,no,no,no,no
516,no,1,8,no,no,no,no,no,no,no,yes,no,no
517,no,0,9,no,no,no,no,no,no,no,no,no,no
518,no,0,9,no,no,no,no,no,no,no,no,no,no
519,no,0,9,no,no,no,no,no,no,no,no,no,no
520,no,0,9,no,no,no,no,no,no,no,no,no,no
521,no,0,9,no,no,no,no,no,no,no,no,no,no
522,yes,8,1,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
523,yes,6,3,no,yes,yes,yes,no,yes,no,yes,yes,yes
524,no,0,9,no,no,no,no,no,no,no,no,no,no
525,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
526,no,0,9,no,no,no,no,no,no,no,no,no,no
527,no,0,9,no,no,no,no,no,no,no,no,no,no
528,no,0,9,no,no,no,no,no,no,no,no,no,no
529,yes,0,9,no,no,no,no,no,no,no,no,no,no
530,no,0,9,no,no,no,no,no,no,no,no,no,no
531,no,0,9,no,no,no,no,no,no,no,no,no,no
532,no,0,9,no,no,no,no,no,no,no,no,no,no
533,no,0,9,no,no,no,no,no,no,no,no,no,no
534,no,0,9,no,no,no,no,no,no,no,no,no,no
535,no,0,9,no,no,no,no,no,no,no,no,no,no
536,no,0,9,no,no,no,no,no,no,no,no,no,no
537,no,0,9,no,no,no,no,no,no,no,no,no,no
538,no,1,8,no,yes,no,no,no,no,no,no,no,no
539,no,3,6,yes,no,no,yes,no,yes,no,no,no,no
540,no,0,9,no,no,no,no,no,no,no,no,no,no
541,no,0,9,no,no,no,no,no,no,no,no,no,no
542,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
543,no,0,9,no,no,no,no,no,no,no,no,no,no
544,no,0,9,no,no,no,no,no,no,no,no,no,no
545,no,0,9,no,no,no,no,no,no,no,no,no,no
546,yes,0,9,no,no,no,no,no,no,no,no,no,no
547,no,0,9,no,no,no,no,no,no,no,no,no,no
548,no,0,9,no,no,no,no,no,no,no,no,no,no
549,no,0,9,no,no,no,no,no,no,no,no,no,no
550,no,0,9,no,no,no,no,no,no,no,no,no,no
551,no,0,9,no,no,no,no,no,no,no,no,no,no
552,no,0,9,no,no,no,no,no,no,no,no,no,no
553,no,0,9,no,no,no,no,no,no,no,no,no,no
554,no,4,5,no,yes,yes,yes,no,yes,no,no,no,no
555,no,0,9,no,no,no,no,no,no,no,no,no,no
556,no,0,9,no,no,no,no,no,no,no,no,no,no
557,no,0,9,no,no,no,no,no,no,no,no,no,no
558,no,1,8,no,no,yes,no,no,no,no,no,no,no
559,no,0,9,no,no,no,no,no,no,no,no,no,no
560,no,0,9,no,no,no,no,no,no,no,no,no,no
561,no,0,9,no,no,no,no,no,no,no,no,no,no
562,no,0,9,no,no,no,no,no,no,no,no,no,no
563,no,0,9,no,no,no,no,no,no,no,no,no,no
564,no,0,9,no,no,no,no,no,no,no,no,no,no
565,no,0,9,no,no,no,no,no,no,no,no,no,no
566,no,0,9,no,no,no,no,no,no,no,no,no,no
567,no,0,9,no,no,no,no,no,no,no,no,no,no
568,no,1,8,no,no,no,no,no,no,no,no,yes,no
569,no,0,9,no,no,no,no,no,no,no,no,no,no
570,no,0,9,no,no,no,no,no,no,no,no,no,no
571,no,0,9,no,no,no,no,no,no,no,no,no,no
572,no,0,9,no,no,no,no,no,no,no,no,no,no
573,no,0,9,no,no,no,no,no,no,no,no,no,no
574,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
575,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
576,no,0,9,no,no,no,no,no,no,no,no,no,no
577,no,3,6,no,yes,yes,no,yes,no,no,no,no,no
578,yes,2,7,no,no,yes,yes,no,no,no,no,no,no
579,no,0,9,no,no,no,no,no,no,no,no,no,no
580,no,0,9,no,no,no,no,no,no,no,no,no,no
581,no,0,9,no,no,no,no,no,no,no,no,no,no
582,no,0,9,no,no,no,no,no,no,no,no,no,no
583,no,0,9,no,no,no,no,no,no,no,no,no,no
584,no,1,8,no,no,no,no,yes,no,no,no,no,no
585,no,0,9,no,no,no,no,no,no,no,no,no,no
586,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
587,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
588,no,0,9,no,no,no,no,no,no,no,no,no,no
589,no,0,9,no,no,no,no,no,no,no,no,no,no
590,no,0,9,no,no,no,no,no,no,no,no,no,no
591,no,1,8,no,no,no,no,no,no,no,yes,no,no
592,no,0,9,no,no,no,no,no,no,no,no,no,no
593,no,0,9,no,no,no,no,no,no,no,no,no,no
594,no,0,9,no,no,no,no,no,no,no,no,no,no
595,no,0,9,no,no,no,no,no,no,no,no,no,no
596,no,0,9,no,no,no,no,no,no,no,no,no,no
597,no,0,9,no,no,no,no,no,no,no,no,no,no
598,no,0,9,no,no,no,no,no,no,no,no,no,no
599,no,1,8,no,no,no,no,no,no,yes,no,no,no
600,no,1,8,no,no,no,no,no,no,no,yes,no,no
601,no,0,9,no,no,no,no,no,no,no,no,no,no
602,no,0,9,no,no,no,no,no,no,no,no,no,no
603,yes,6,3,no,yes,yes,yes,no,yes,yes,no,yes,yes
604,no,0,9,no,no,no,no,no,no,no,no,no,no
605,no,1,8,no,no,yes,no,no,no,no,no,no,no
606,no,0,9,no,no,no,no,no,no,no,no,no,no
607,no,0,9,no,no,no,no,no,no,no,no,no,no
608,no,0,9,no,no,no,no,no,no,no,no,no,no
609,no,0,9,no,no,no,no,no,no,no,no,no,no
610,no,1,8,no,no,yes,no,no,no,no,no,no,no
611,no,0,9,no,no,no,no,no,no,no,no,no,no
612,no,0,9,no,no,no,no,no,no,no,no,no,no
613,no,0,9,no,no,no,no,no,no,no,no,no,no
614,yes,7,2,yes,yes,yes,no,yes,yes,yes,no,yes,yes
615,no,0,9,no,no,no,no,no,no,no,no,no,no
616,no,0,9,no,no,no,no,no,no,no,no,no,no
617,no,0,9,no,no,no,no,no,no,no,no,no,no
618,no,0,9,no,no,no,no,no,no,no,no,no,no
619,no,0,9,no,no,no,no,no,no,no,no,no,no
620,no,0,9,no,no,no,no,no,no,no,no,no,no
621,yes,7,2,yes,yes,no,yes,yes,yes,yes,no,yes,yes
622,no,0,9,no,no,no,no,no,no,no,no,no,no
623,no,0,9,no,no,no,no,no,no,no,no,no,no
624,no,0,9,no,no,no,no,no,no,no,no,no,no
625,no,0,9,no,no,no,no,no,no,no,no,no,no
626,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
627,no,1,8,no,no,yes,no,no,no,no,no,no,no
628,no,0,9,no,no,no,no,no,no,no,no,no,no
629,no,0,9,no,no,no,no,no,no,no,no,no,no
630,no,0,9,no,no,no,no,no,no,no,no,no,no
631,no,0,9,no,no,no,no,no,no,no,no,no,no
632,no,0,9,no,no,no,no,no,no,no,no,no,no
633,no,0,9,no,no,no,no,no,no,no,no,no,no
634,no,0,9,no,no,no,no,no,no,no,no,no,no
635,no,0,9,no,no,no,no,no,no,no,no,no,no
636,no,0,9,no,no,no,no,no,no,no,no,no,no
637,no,0,9,no,no,no,no,no,no,no,no,no,no
638,no,0,9,no,no,no,no,no,no,no,no,no,no
639,no,2,7,no,no,no,yes,no,no,no,yes,no,no
640,yes,7,2,yes,yes,no,yes,yes,yes,yes,no,yes,yes
641,no,0,9,no,no,no,no,no,no,no,no,no,no
642,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
643,no,0,9,no,no,no,no,no,no,no,no,no,no
644,yes,0,9,no,no,no,no,no,no,no,no,no,no
645,no,0,9,no,no,no,no,no,no,no,no,no,no
646,yes,8,1,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
647,no,0,9,no,no,no,no,no,no,no,no,no,no
648,yes,8,1,yes,yes,yes,yes,yes,yes,yes,no,yes,yes
649,no,0,9,no,no,no,no,no,no,no,no,no,no
650,no,0,9,no,no,no,no,no,no,no,no,no,no
651,no,0,9,no,no,no,no,no,no,no,no,no,no
652,no,1,8,no,no,yes,no,no,no,no,no,no,no
653,no,0,9,no,no,no,no,no,no,no,no,no,no
654,no,0,9,no,no,no,no,no,no,no,no,no,no
655,no,0,9,no,no,no,no,no,no,no,no,no,no
656,yes,8,1,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
657,no,0,9,no,no,no,no,no,no,no,no,no,no
658,no,0,9,no,no,no,no,no,no,no,no,no,no
659,no,0,9,no,no,no,no,no,no,no,no,no,no
660,no,1,8,no,no,no,no,no,yes,no,no,no,no
661,no,0,9,no,no,no,no,no,no,no,no,no,no
662,yes,1,8,no,no,yes,no,no,no,no,no,no,no
663,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
664,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
665,no,0,9,no,no,no,no,no,no,no,no,no,no
666,yes,7,2,yes,no,yes,no,yes,yes,yes,yes,yes,yes
667,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
668,no,0,9,no,no,no,no,no,no,no,no,no,no
669,no,0,9,no,no,no,no,no,no,no,no,no,no
670,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
671,no,0,9,no,no,no,no,no,no,no,no,no,no
672,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
673,no,0,9,no,no,no,no,no,no,no,no,no,no
674,no,0,9,no,no,no,no,no,no,no,no,no,no
675,no,0,9,no,no,no,no,no,no,no,no,no,no
676,no,0,9,no,no,no,no,no,no,no,no,no,no
677,yes,0,9,no,no,no,no,no,no,no,no,no,no
678,no,0,9,no,no,no,no,no,no,no,no,no,no
679,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
680,no,1,8,no,no,no,no,no,no,no,yes,no,no
681,no,0,9,no,no,no,no,no,no,no,no,no,no
682,no,0,9,no,no,no,no,no,no,no,no,no,no
683,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
684,no,0,9,no,no,no,no,no,no,no,no,no,no
685,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
686,no,0,9,no,no,no,no,no,no,no,no,no,no
687,no,0,9,no,no,no,no,no,no,no,no,no,no
688,no,1,8,no,no,no,no,no,yes,no,no,no,no
689,no,0,9,no,no,no,no,no,no,no,no,no,no
690,no,0,9,no,no,no,no,no,no,no,no,no,no
691,no,0,9,no,no,no,no,no,no,no,no,no,no
692,no,0,9,no,no,no,no,no,no,no,no,no,no
693,no,0,9,no,no,no,no,no,no,no,no,no,no
694,no,0,9,no,no,no,no,no,no,no,no,no,no
695,no,0,9,no,no,no,no,no,no,no,no,no,no
696,no,0,9,no,no,no,no,no,no,no,no,no,no
697,no,0,9,no,no,no,no,no,no,no,no,no,no
698,no,0,9,no,no,no,no,no,no,no,no,no,no
699,no,0,9,no,no,no,no,no,no,no,no,no,no
700,no,0,9,no,no,no,no,no,no,no,no,no,no
701,no,2,7,no,no,no,no,no,yes,no,yes,no,no
702,no,0,9,no,no,no,no,no,no,no,no,no,no
703,no,0,9,no,no,no,no,no,no,no,no,no,no
704,yes,0,9,no,no,no,no,no,no,no,no,no,no
705,no,0,9,no,no,no,no,no,no,no,no,no,no
706,no,0,9,no,no,no,no,no,no,no,no,no,no
707,no,0,9,no,no,no,no,no,no,no,no,no,no
708,no,0,9,no,no,no,no,no,no,no,no,no,no
709,no,0,9,no,no,no,no,no,no,no,no,no,no
710,no,0,9,no,no,no,no,no,no,no,no,no,no
711,no,0,9,no,no,no,no,no,no,no,no,no,no
712,yes,6,3,no,yes,yes,yes,no,yes,yes,yes,no,yes
713,no,0,9,no,no,no,no,no,no,no,no,no,no
714,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
715,no,0,9,no,no,no,no,no,no,no,no,no,no
716,no,1,8,no,no,yes,no,no,no,no,no,no,no
717,no,0,9,no,no,no,no,no,no,no,no,no,no
718,no,1,8,no,no,no,yes,no,no,no,no,no,no
719,no,0,9,no,no,no,no,no,no,no,no,no,no
720,no,0,9,no,no,no,no,no,no,no,no,no,no
721,yes,1,8,yes,no,no,no,no,no,no,no,no,no
722,no,0,9,no,no,no,no,no,no,no,no,no,no
723,no,0,9,no,no,no,no,no,no,no,no,no,no
724,no,0,9,no,no,no,no,no,no,no,no,no,no
725,no,0,9,no,no,no,no,no,no,no,no,no,no
726,no,0,9,no,no,no,no,no,no,no,no,no,no
727,no,0,9,no,no,no,no,no,no,no,no,no,no
728,no,0,9,no,no,no,no,no,no,no,no,no,no
729,no,0,9,no,no,no,no,no,no,no,no,no,no
730,no,1,8,no,yes,no,no,no,no,no,no,no,no
731,no,1,8,no,no,yes,no,no,no,no,no,no,no
732,no,2,7,no,no,no,no,no,yes,no,yes,no,no
733,no,1,8,no,no,no,no,yes,no,no,no,no,no
734,no,0,9,no,no,no,no,no,no,no,no,no,no
735,no,0,9,no,no,no,no,no,no,no,no,no,no
736,no,0,9,no,no,no,no,no,no,no,no,no,no
737,no,0,9,no,no,no,no,no,no,no,no,no,no
738,no,0,9,no,no,no,no,no,no,no,no,no,no
739,no,0,9,no,no,no,no,no,no,no,no,no,no
740,no,0,9,no,no,no,no,no,no,no,no,no,no
741,no,0,9,no,no,no,no,no,no,no,no,no,no
742,no,0,9,no,no,no,no,no,no,no,no,no,no
743,no,0,9,no,no,no,no,no,no,no,no,no,no
744,no,0,9,no,no,no,no,no,no,no,no,no,no
745,no,0,9,no,no,no,no,no,no,no,no,no,no
746,no,0,9,no,no,no,no,no,no,no,no,no,no
747,no,0,9,no,no,no,no,no,no,no,no,no,no
748,no,0,9,no,no,no,no,no,no,no,no,no,no
749,no,0,9,no,no,no,no,no,no,no,no,no,no
750,yes,0,9,no,no,no,no,no,no,no,no,no,no
751,yes,0,9,no,no,no,no,no,no,no,no,no,no
752,yes,1,8,no,no,no,no,no,no,no,yes,no,no
753,no,0,9,no,no,no,no,no,no,no,no,no,no
754,no,0,9,no,no,no,no,no,no,no,no,no,no
755,no,0,9,no,no,no,no,no,no,no,no,no,no
756,no,2,7,yes,no,no,no,no,no,no,yes,no,no
757,no,0,9,no,no,no,no,no,no,no,no,no,no
758,no,1,8,no,no,yes,no,no,no,no,no,no,no
759,no,0,9,no,no,no,no,no,no,no,no,no,no
760,no,0,9,no,no,no,no,no,no,no,no,no,no
761,no,0,9,no,no,no,no,no,no,no,no,no,no
762,no,0,9,no,no,no,no,no,no,no,no,no,no
763,no,1,8,no,no,no,no,no,no,no,no,yes,no
764,no,0,9,no,no,no,no,no,no,no,no,no,no
765,no,0,9,no,no,no,no,no,no,no,no,no,no
766,no,1,8,no,no,no,no,no,no,no,yes,no,no
767,no,0,9,no,no,no,no,no,no,no,no,no,no
768,no,0,9,no,no,no,no,no,no,no,no,no,no
769,no,0,9,no,no,no,no,no,no,no,no,no,no
770,no,0,9,no,no,no,no,no,no,no,no,no,no
771,no,0,9,no,no,no,no,no,no,no,no,no,no
772,no,0,9,no,no,no,no,no,no,no,no,no,no
773,no,1,8,no,no,no,no,no,yes,no,no,no,no
774,no,1,8,no,yes,no,no,no,no,no,no,no,no
775,yes,0,9,no,no,no,no,no,no,no,no,no,no
776,no,0,9,no,no,no,no,no,no,no,no,no,no
777,no,0,9,no,no,no,no,no,no,no,no,no,no
778,no,0,9,no,no,no,no,no,no,no,no,no,no
779,no,0,9,no,no,no,no,no,no,no,no,no,no
780,no,0,9,no,no,no,no,no,no,no,no,no,no
781,yes,7,2,yes,yes,yes,no,yes,yes,yes,no,yes,yes
782,no,0,9,no,no,no,no,no,no,no,no,no,no
783,no,0,9,no,no,no,no,no,no,no,no,no,no
784,no,0,9,no,no,no,no,no,no,no,no,no,no
785,no,1,8,no,no,yes,no,no,no,no,no,no,no
786,no,1,8,yes,no,no,no,no,no,no,no,no,no
787,no,0,9,no,no,no,no,no,no,no,no,no,no
788,no,0,9,no,no,no,no,no,no,no,no,no,no
789,no,0,9,no,no,no,no,no,no,no,no,no,no
790,no,0,9,no,no,no,no,no,no,no,no,no,no
791,no,0,9,no,no,no,no,no,no,no,no,no,no
792,yes,0,9,no,no,no,no,no,no,no,no,no,no
793,no,0,9,no,no,no,no,no,no,no,no,no,no
794,yes,2,7,no,yes,yes,no,no,no,no,no,no,no
795,no,0,9,no,no,no,no,no,no,no,no,no,no
796,no,0,9,no,no,no,no,no,no,no,no,no,no
797,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
798,no,0,9,no,no,no,no,no,no,no,no,no,no
799,no,0,9,no,no,no,no,no,no,no,no,no,no
800,no,1,8,no,no,yes,no,no,no,no,no,no,no
801,no,0,9,no,no,no,no,no,no,no,no,no,no
802,no,0,9,no,no,no,no,no,no,no,no,no,no
803,no,0,9,no,no,no,no,no,no,no,no,no,no
804,yes,7,2,yes,yes,no,yes,yes,yes,no,yes,yes,yes
805,no,0,9,no,no,no,no,no,no,no,no,no,no
806,no,1,8,no,no,no,no,yes,no,no,no,no,no
807,no,0,9,no,no,no,no,no,no,no,no,no,no
808,no,0,9,no,no,no,no,no,no,no,no,no,no
809,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
810,no,0,9,no,no,no,no,no,no,no,no,no,no
811,no,0,9,no,no,no,no,no,no,no,no,no,no
812,no,0,9,no,no,no,no,no,no,no,no,no,no
813,no,0,9,no,no,no,no,no,no,no,no,no,no
814,no,0,9,no,no,no,no,no,no,no,no,no,no
815,no,0,9,no,no,no,no,no,no,no,no,no,no
816,no,1,8,no,no,no,no,no,no,no,yes,no,no
817,no,1,8,no,no,yes,no,no,no,no,no,no,no
818,no,0,9,no,no,no,no,no,no,no,no,no,no
819,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
820,no,0,9,no,no,no,no,no,no,no,no,no,no
821,no,1,8,no,no,no,no,yes,no,no,no,no,no
822,no,0,9,no,no,no,no,no,no,no,no,no,no
823,no,0,9,no,no,no,no,no,no,no,no,no,no
824,no,0,9,no,no,no,no,no,no,no,no,no,no
825,no,0,9,no,no,no,no,no,no,no,no,no,no
826,no,0,9,no,no,no,no,no,no,no,no,no,no
827,no,0,9,no,no,no,no,no,no,no,no,no,no
828,no,0,9,no,no,no,no,no,no,no,no,no,no
829,no,0,9,no,no,no,no,no,no,no,no,no,no
830,no,0,9,no,no,no,no,no,no,no,no,no,no
831,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
832,no,0,9,no,no,no,no,no,no,no,no,no,no
833,no,0,9,no,no,no,no,no,no,no,no,no,no
834,no,0,9,no,no,no,no,no,no,no,no,no,no
835,yes,6,3,yes,yes,yes,yes,no,yes,no,no,yes,yes
836,no,0,9,no,no,no,no,no,no,no,no,no,no
837,no,0,9,no,no,no,no,no,no,no,no,no,no
838,yes,0,9,no,no,no,no,no,no,no,no,no,no
839,no,0,9,no,no,no,no,no,no,no,no,no,no
840,no,0,9,no,no,no,no,no,no,no,no,no,no
841,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
842,no,0,9,no,no,no,no,no,no,no,no,no,no
843,no,0,9,no,no,no,no,no,no,no,no,no,no
844,no,0,9,no,no,no,no,no,no,no,no,no,no
845,yes,6,3,yes,yes,no,yes,no,yes,yes,yes,no,yes
846,no,0,9,no,no,no,no,no,no,no,no,no,no
847,no,0,9,no,no,no,no,no,no,no,no,no,no
848,yes,8,1,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
849,no,1,8,no,no,no,no,no,no,no,yes,no,no
850,yes,8,1,yes,yes,yes,yes,yes,yes,yes,no,yes,yes
851,yes,8,1,yes,yes,yes,yes,yes,yes,yes,no,yes,yes
852,no,0,9,no,no,no,no,no,no,no,no,no,no
853,no,0,9,no,no,no,no,no,no,no,no,no,no
854,no,0,9,no,no,no,no,no,no,no,no,no,no
855,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
856,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
857,no,0,9,no,no,no,no,no,no,no,no,no,no
858,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
859,no,0,9,no,no,no,no,no,no,no,no,no,no
860,no,0,9,no,no,no,no,no,no,no,no,no,no
861,no,0,9,no,no,no,no,no,no,no,no,no,no
862,no,0,9,no,no,no,no,no,no,no,no,no,no
863,no,0,9,no,no,no,no,no,no,no,no,no,no
864,no,0,9,no,no,no,no,no,no,no,no,no,no
865,no,0,9,no,no,no,no,no,no,no,no,no,no
866,no,0,9,no,no,no,no,no,no,no,no,no,no
867,no,0,9,no,no,no,no,no,no,no,no,no,no
868,yes,0,9,no,no,no,no,no,no,no,no,no,no
869,no,0,9,no,no,no,no,no,no,no,no,no,no
870,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
871,yes,8,1,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
872,no,0,9,no,no,no,no,no,no,no,no,no,no
873,no,0,9,no,no,no,no,no,no,no,no,no,no
874,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
875,no,0,9,no,no,no,no,no,no,no,no,no,no
876,no,0,9,no,no,no,no,no,no,no,no,no,no
877,no,0,9,no,no,no,no,no,no,no,no,no,no
878,no,0,9,no,no,no,no,no,no,no,no,no,no
879,no,0,9,no,no,no,no,no,no,no,no,no,no
880,no,0,9,no,no,no,no,no,no,no,no,no,no
881,no,1,8,no,no,yes,no,no,no,no,no,no,no
882,no,7,2,yes,yes,no,yes,yes,yes,no,yes,yes,yes
883,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
884,no,1,8,no,no,no,no,no,yes,no,no,no,no
885,no,0,9,no,no,no,no,no,no,no,no,no,no
886,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
887,no,0,9,no,no,no,no,no,no,no,no,no,no
888,no,0,9,no,no,no,no,no,no,no,no,no,no
889,no,0,9,no,no,no,no,no,no,no,no,no,no
890,no,1,8,yes,no,no,no,no,no,no,no,no,no
891,no,1,8,no,no,yes,no,no,no,no,no,no,no
892,yes,8,1,yes,yes,yes,no,yes,yes,yes,yes,yes,yes
893,no,0,9,no,no,no,no,no,no,no,no,no,no
894,no,1,8,no,no,no,no,no,no,no,yes,no,no
895,no,0,9,no,no,no,no,no,no,no,no,no,no
896,no,0,9,no,no,no,no,no,no,no,no,no,no
897,no,0,9,no,no,no,no,no,no,no,no,no,no
898,no,0,9,no,no,no,no,no,no,no,no,no,no
899,no,0,9,no,no,no,no,no,no,no,no,no,no
900,no,0,9,no,no,no,no,no,no,no,no,no,no
901,no,0,9,no,no,no,no,no,no,no,no,no,no
902,no,0,9,no,no,no,no,no,no,no,no,no,no
903,no,0,9,no,no,no,no,no,no,no,no,no,no
904,no,0,9,no,no,no,no,no,no,no,no,no,no
905,no,0,9,no,no,no,no,no,no,no,no,no,no
906,no,0,9,no,no,no,no,no,no,no,no,no,no
907,no,0,9,no,no,no,no,no,no,no,no,no,no
908,no,0,9,no,no,no,no,no,no,no,no,no,no
909,no,0,9,no,no,no,no,no,no,no,no,no,no
910,no,0,9,no,no,no,no,no,no,no,no,no,no
911,no,1,8,no,no,no,no,no,no,no,yes,no,no
912,no,0,9,no,no,no,no,no,no,no,no,no,no
913,no,0,9,no,no,no,no,no,no,no,no,no,no
914,no,1,8,no,no,no,no,no,no,no,no,yes,no
915,no,0,9,no,no,no,no,no,no,no,no,no,no
916,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
917,no,0,9,no,no,no,no,no,no,no,no,no,no
918,no,1,8,no,no,no,yes,no,no,no,no,no,no
919,no,0,9,no,no,no,no,no,no,no,no,no,no
920,no,1,8,no,no,yes,no,no,no,no,no,no,no
921,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
922,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
923,yes,1,8,no,no,no,yes,no,no,no,no,no,no
924,no,0,9,no,no,no,no,no,no,no,no,no,no
925,no,3,6,no,yes,no,no,yes,no,yes,no,no,no
926,no,0,9,no,no,no,no,no,no,no,no,no,no
927,no,0,9,no,no,no,no,no,no,no,no,no,no
928,no,0,9,no,no,no,no,no,no,no,no,no,no
929,no,0,9,no,no,no,no,no,no,no,no,no,no
930,no,0,9,no,no,no,no,no,no,no,no,no,no
931,no,0,9,no,no,no,no,no,no,no,no,no,no
932,no,0,9,no,no,no,no,no,no,no,no,no,no
933,no,0,9,no,no,no,no,no,no,no,no,no,no
934,no,0,9,no,no,no,no,no,no,no,no,no,no
935,no,0,9,no,no,no,no,no,no,no,no,no,no
936,no,0,9,no,no,no,no,no,no,no,no,no,no
937,no,1,8,yes,no,no,no,no,no,no,no,no,no
938,no,1,8,no,no,yes,no,no,no,no,no,no,no
939,no,0,9,no,no,no,no,no,no,no,no,no,no
